,내용,등록일
1900,보건복지부(장관 진수희)는 1988년 이래 2010년 말까지 누적된 국민연금기금 조성액(총 383조 6천억원)의 37%는 기금운용수익 등에서 발생한 것으로 현재까지 총 누적 운용수익이 140조 2천억원에 달한다고 밝혔다.또한2010년도의 한 해 동안 기금운용을 통해 발생한 수익금은 역대 최대규모로 무려 30조원에 육박(29조 6천억원)하는 것으로 추정되고 있다.국민연금기금의 총 적립금 규모는 1988년 기금설치 이후 2003년에 100조원을 돌파한 데 이어 2010년 7월에 300조원을 돌파하여 2010년말 323조원을 넘어섰다.1988년부터 국민연금기금은 보험료수입으로 243조 4천억원운용수익 등으로 140조 2천억원 등 총 383조 6천억원을 조성하였으며이 중 연금급여 등으로 60조 1천억원을 지출하고2010년 말 323조 5천억원의 기금을 운영하고 있다.국민연금공단에 따르면2010년 한 해 동안의 기금운용수익률은 10.2%(잠정)에 달하며1988년 이후 기금의 누적수익률은 7.37%최근 3년간 연평균 수익률은 7.12%이다.진수희 보건복지부 장관은 “향후 국민연금 재정의 장기적 안정을 위해 기금운용의 역할이 더욱 중요해지고 있다. 따라서사상 최대의 기금운용 수익금 달성을 계기로 기금운용 역량을 더욱 높여 국민으로부터 신뢰받는 국민연금이 될 수 있도록 최선을 다하겠다.”고 소감을 밝혔다.,2011-01-05
1899,국민건강보험공단(이사장 정형근) 건강보험정책연구원에서 최근 5년 동안(2005~2009년) 건강보험 및 의료급여 청구자료 중 무릎관절 수술 환자 자료를 분석한 결과2005년 25 414건에서 2009년 54 097건으로 2.13배(연평균 20.8%)증가하였다.성별로는 남성은 2 504건(2005년)에서 6 226건(2009년)으로 2.49배(연평균 25.6%)여성은 22 910건(2005년)에서 47 871건(2009년)으로 2.09배(연평균 20.2%)증가하여 남성증가율이 여성 증가율보다 높은 것으로 나타났다.2009년 인구 10만명 당 무릎관절 수술건수는 70대(973건) > 60대(528건) > 80세 이상(313건) 순(順)이었고성별로는 남자는 70대(258건) > 80세 이상(161건) > 60대(120건) 순(順)이며여자는 70대(1 455건) > 60대(898건) > 80세 이상(374건) 순(順)으로 나타났다.남자여자 모두 70대에서 가장 많이 수술하고 남자는 80세 이상여자는 60대에서 수술 빈도가 많았다.10만명 당 무릎관절수술건수 연평균증가율은 20%로 매우 빠른 증가세를 보이고 있다.연령대별로는 80세 이상의 증가율이 26.8%(121건→313건)로 가장 높았다.성별로는 여성은 80세 이상이 27.2%증가로 가장 높았으나 남성은 50대 수술증가율이 25.0%로 가장 높은 것으로 조사되었다.무릎관절수술 진료비를 살펴보면 2005년 167 052백만원에서 2009년 391 293백만원으로 연평균 23.7%증가하였다.여성은 2005년 151 817백만원에서 2009년 348 425백만원으로 약 2.30배(연평균 23.1%)증가하였고 남성은 2005년 15 235백만원에서 2009년 42 868백만원으로 2.81배(연평균 29.5%)증가하였다.수술건당진료비를 보면 2005년 6 573천원에서 2009년 7 233천원으로 연평균 2.4%의 증가세를 보였다. 2009년 기준으로 남성이 6 885천원으로 여성 7 278천원보다 낮게 나타났다.요양기관종별 수술건수를 살펴보면 병원은 10 286건(2005년)에서 29 494건(2009년)으로 2.87배 증가하고종합병원은 7 426건(2005년)에서 14 466건(2009년)으로 1.94배상급종합병원은 5 242건(2005년)에서 7 706건(2009년)으로 1.47배 증가하였으나 의원은 2 460건(2005년)에서 2 431건(2009년)으로 감소하였다.요양기관종별 수술건수의 분포는 2009년을 기준으로 병원 54.5%종합병원 26.7%상급종합병원 14.2%의원 4.5%순(順)으로 나타났다.요양기관종별 수술진료비는 병원은 66 249백만원(2005년)에서 207 656백만원(2009년)으로 213.4%증가하고종합병원은 52 371백만원(2005년)에서 109 008백만원(2009년)으로 108.1%증가하였으며 상급종합병원은 34 185백만원(2005년)에서 59 259백만원(2009년)으로 73.3%증가하였다.요양기관종별 건당진료비는 2009년 상급종합병원이 7 690천원종합병원 7 536천원병원 7 041천원의원 6 322천원 순으로 나타났다.2009년 무릎관절수술 54 097건 중 전체 치환술이 49 872건으로 92.2%를 점유하여 대부분을 차지하였고부분 치환술이 1 391건재 전치환술 1 150건순으로 나타났다.원문보기,2011-01-06
1898,질병관리본부(본부장 : 이종구)는 ’10. 12. 31일 이후 총 7만8천여명분의 항바이러스제가 공급되었고향후 2주내에 20만명분이 공급될 예정이라고 밝혔다.또한 질병관리본부는 추가로 약 5만명분이 보건소에 비치되어 있으므로의사처방을 받고도 약국에서 항바이러스제를 구하지 못하는 고위험군 환자가 있을 경우에는 보건소에 문의해 달라고 당부하였다.2010년2011년 타미플루 공급량기간10년12월1～24일12월31일～ 11년1월6일1월 9～15일1월 16～22일타미플루 공급량109 320명분78 923명분10만명분(예정)10만명분(예정)※정부 비축분은 1300여만명분※’09년 신종인플루엔자 유행전인 ’05~’08년에는 연간 3 500~18 000명분의 타미플루 소비또한 질병관리본부는 11년 1주차 인플루엔자유행분율(ILI)는 22.26으로 전주(23.89)에 비해서 감소하였다고 밝혔다.주간인플루엔자의사환자분율주(Week)46(11.7~11.13)47(11.14~11.20)원문보기,2011-01-07
1896,보건복지부는 “국민연금탐사단계 해외광구에도 직접투자”는 “사실과 다름”을 밝힘☞ 1월 6일자 한국경제“국민연금탐사단계 해외광구에도 직접투자”기사 관련[기사 주요내용]국민연금탐사단계해외광구에도 직접 투자국민연금이올해 상반기 중해외자원개발 직접투자 시작폭넓은 투자 물건 탐색을 위해 투자대상 규정도현재 개발단계의 광구에서 앞으로 탐사ㆍ개발 혼합단계의 광구까지 넓히기로 함국민연금은 작년 박영준 현 지식경제부 차관이 국무차관을 맡아 해외자원개발에 대한 강한 드라이브를 걸면서 해외자원직접투자를 검토 시작올 상반기에는 구체적 성과를 내겠다는 방침보건복지부는 기금운용본부가 탐사ㆍ개발이 동시에 이뤄지고 있는 광구(혼합광구)에도 투자할 수 있도록 관련 규정을 고치도록내부적으로 결정복지부는 조만간 기금운용 실무평가위원회를 거쳐 기금운용위원회에 이런 내용의 안건을 상정할 예정임[보건복지부 해명내용]국민연금의 해외자원개발은 기금운용위원회 의결에 따라현재 자원개발 공기업(석유공사가스공사광물자원공사)과컨소시엄으로 위험성이 낮은 생산단계 사업만 투자가능합니다.따라서현재 개발단계 광구에 투자가능하다는 기사내용은 사실과 다르며투자 위험성이 높은‘탐사단계 광구에직접 투자’를 검토한 바 없습니다.‘국민연금이 올해 상반기 중 해외자원개발 직접투자를 시작’하고‘올 상반기에는 구체적 성과를 내겠다는 방침’이라는 내용은 전혀 결정된 바 없는 사항입니다.,2011-01-07
1895,보건복지부는 “어린이집 원장 남편 아이 폭행”에 대한 기사에 대해 설명함☞ 1월 9일자 동아일보한겨레노컷뉴스 인터넷판 “어린이집 원장 남편아이들에게 발길질” 기사 관련[기사 주요내용]경기 일산경찰서가 고양시의 한 어린이집에서 6세 아동 4명을 때린 혐의로 이 어린이집 원장의 남편 조사이와 관련 보건복지부는 지난달 20일 영유아보육법을 개정해 어린이집 영유아에 신체학대정서학대부실급식 등 행위를 금지하는 규정을 신설하기로 함원장과 보육교사에 대해서는 형사처벌이나 자격정지 및 취소 처분 외에도 어린이집 설치·운영 및 종사자 결격 사유에 포함시켜 이들이 영구히 보육업무에 종사하지 못하도록 하는 내용이 포함돼 있지만이번 사건과 같은 원장의 가족 등에 의한 아동학대에 대해서는 뚜렷한 대책이 없는 상황임[보건복지부 해명내용]보건복지부는 지난 달 20일 발표한 ‘어린이집 아동학대 근절대책’에서 어린이집 원장이나 보육교사 등에 의한 아동학대 뿐만 아니라 취사부운전원 등 모든 종사자에 의한 아동학대의 경우에 당사자를 결격사유자에 포함하여 보육업무에 종사할 수 없도록 할 뿐만 아니라 해당 어린이집에 대해 운영정지나 폐쇄처분을 할 수 있도록 했음특히이번 사건과 같이 종사자로 등록되지 않은 원장의 배우자나 친인척 등에 의한 아동학대의 경우에도 당사자 형사처벌과 함께 해당 어린이집에 대한 운영정지 또는 폐쇄 처분을 할 수 있도록 하여 어린이집 원장에 대한 관리 감독 책임을 물을 수 있도록 하였음,2011-01-10
1893,보건복지부 질병관리본부(본부장 이종구)는 2011년 1월 10일『희귀난치성질환 헬프라인』웹사이트 (http://helpline.cdc.go.kr)를 개편하여 오픈한다고 밝혔다.『희귀난치성질환 헬프라인』웹사이트에서는 710여 개의 최신 희귀난치성질환 정보 뿐 아니라 의료비지원사업 안내온라인상담전문병원정보사이버자료환우회 등 국내외 희귀질환 관련 사이트 등의 정보를 제공하고 있다.새롭게 개편된 웹사이트에서는 통합검색기능을 강화하여 이용자가 한번의 검색으로 질환정보주요증상전문병원 정보온라인상담 내용관련 사이트를 모두 검색할 수 있으며 유사한 검색어만으로도 원하는 자료를 검색할 수 있다.또한그동안 웹사이트를 통한 정보 이용이 어려웠던 시각장애인들을 위해 의료비지원사업 안내에 대한 내용도 음성으로 녹음하여 제공할 예정이다.이번 『희귀난치성질환 헬프라인』웹사이트에서는 ‘희귀난치성질환 산정특례 등록을 위한 질환 등록 기준 검색이 가능하며 희귀난치성질환별 국내외 임상시험 진행 현황을 찾아볼 수 있도록 미국의 임상정보 사이트(http://www.clinicaltrials.gov)와 연계가 이루어졌다.질병관리본부는 향후 희귀난치성질환정보에 해당 유전자 돌연변이 정보를 확인할 수 있도록 한국인 유전질환 돌연변이 데이터베이스(http://kmd.cdc.go.kr) 웹사이트 정보와의 연계를 추진할 계획이다.질병관리본부는 이번『희귀난치성질환 헬프라인』웹사이트 개편을 통해 희귀난치성질환에 대한 다양하고 정확한 자료를 편리하게 찾아보고환자는 물론 보건의료관계자들에게도 유용한 정보를 제공할 것으로 기대한다.,2011-01-10
1892,국민건강보험공단(이사장 정형근)은 방송통신위원회에서 평가하는 2010년 ARS(전화자동응답시스템) 서비스 운영실태 평가 결과최고 등급인 『매우 우수』기관으로 선정되었다고 밝혔다.이번 평가는 방송통신위원회에서 ARS를 운영하는 279개 기관(공공기관 61개소민간기관 218개소)을 대상으로 ARS 서비스 개선을 위한 가이드라인 4개 항목8가지 세부지표에 대하여 설문(서면) 및 전화를 통한『ARS 서비스 운영현황 조사』 실시에 따른 것이다.공공기관 및 일반기업에서 민원접수나 효율적인 업무처리 등을 위해 도입한 전화자동응답시스템(ARS)이 복잡한 이용방법 등으로 이용자의 불만이 제기되어 왔다.이에 방송통신위원회는 2009년도에『ARS 가이드 라인』을 제정․권고하면서 가이드 라인의 이행실태를 점검ㆍ평가하고 그 결과를 공표할 것을 예고한 바 있다.이에 따라 국민건강보험공단은 전화자동응답시스템(ARS)을 국민이 이용하기 쉽고 편리하도록 ARS 가이드 라인에 맞게 개선하고 ´11.1.1일부터 시행되는 4대 사회보험 징수통합으로 예상되는 민원전화의 증가에 대비하여 신속하고 정확하게 응대할 수 있도록 준비를 하여 왔다.,2011-01-10
1891,보건복지부는 「희망리본프로젝트」시범사업 지역을 종전 4개 지역(부산인천경기전북)에서 7개 지역(대구광주강원 추가)으로 확대하고참여인원 4 000명에 대해 좀더 밀착된 사례관리를 실시할 예정이다.특히취업기간이 길수록 더 많은 기관 성과급을 지급하여 취업유지율을 제고하고사례관리에 대한 평가․인센티브를 도입하는 등 사례관리를 강화하고자 한다.또한 맞춤형 서비스를 통해 「희망리본프로젝트」의 취ㆍ창업률(36.1%)은 기존 자활사업의 취ㆍ창업률(17%)보다 두 배 이상이 되는 등 높은 성과를 거두고 있다.희망리본프로젝트 개요「희망리본프로젝트」: 저소득층에게 사례관리를 통해 맞춤형 일자리를 제공하고그 실적에 따라 수행기관에게 성과급을 주는 시범사업「희망리본프로젝트」참여자는 최대 1년간 참여자 특성에 맞는 취업교육과 취업처 알선을 받고자녀나 간병 등 생활여건이 취업에 걸림돌이 되지 않도록 다양한 복지서비스를 지원받음심층 상담을 통해 참여자의 의사 및 개별적 특성을 반영한 취업교육 및 일자리 알선이 이루어지며동행면접은 물론 성공적인 직장생활 적응 등을 위한 취업 후 사례관리도 꾸준히 지속되는 것이 특징* 참여자 상황에 따라 근로의욕 회복부터 직업교육경과적 일자리 제공 등 지원「희망리본프로젝트」참여를 희망하는 저소득층*은 2월말까지 7개 지역의 읍ㆍ면ㆍ동사무소에 신청서를 제출해야 한다.* 근로능력이 미약한 기초생활보장대상자 및 차상위계층한편지역별로 1년에 한번씩 「희망리본프로젝트」를 통해 취업에 성공한 수급자와 일자리 나눔을 실천을 기업들에 대한 격려와 화합의 장을 마련하고 있다.그 일환으로1월 14일(금) 18시에는 인천지역에서 희망리본프로젝트 가족음악회를 개최하며보건복지부 진수희 장관이 참석하여 격려할 예정이다.,2011-01-11
1888,보건복지부는 “약제비 본인부담률 인상방안이 확정된 것이 아님”을 밝힙니다.☞ 1월 12일자 한겨레신문 “대형병원 외래진료 이번에 약값인상” 기사 관련[기사 주요내용]보건복지부는 건강보험정책심의위원회 제도개선소위원회에서 대학병원 등 상급종합병원의 외래 처방 약값 가운데 환자 부담 비율을 현행 30%에서 60%로 올리기로 합의했다고 밝혔다.회의에서는 또 병원과 종합병원의 외래 처방 약값 가운데 환자 부담 비율도 현행 30%에서 각각 40%50%로 올리는 데 합의했다.[보건복지부 해명내용]“약제비 본인부담률을 외래본인부담률(30∼60%)과 연계“는 제도개선소위에서 확정된 안이 아닙니다.※ 제도개선소위는 의결기구가 아니며소위의견은 건정심에서 의결하기 위한 참고사항임.1월말 개최예정인 건정심에서 다양한 논의를 통해 최종적인 방안이 결정될 예정입니다.,2011-01-12
1890,보건복지부(장관 진수희)는 올해 1월부터 중증 장애아동 돌보미 파견 서비스를 확대하여 시행한다고 밝혔다.보건복지부는 07년부터 장애아동을 두고 있는 가정에 돌보미를 파견하는 서비스를 시행하여 오고 있었으나올해부터는 그 지원대상자를 확대하여 보다 많은 아동에게 서비스를 제공하기로 하였다. 이로써 장애아동 양육가정의 돌봄 부담이 크게 경감될 것으로 기대된다. * 지원대상자 확대: ’10년 688명(16억원) → ’11년 2 500명(40억원)장애아동 돌보미 파견 서비스는 만18세 미만 중증 장애아동을 지원 대상으로 하며 장애아동의 보호자 등이 돌봄서비스를 요청하는 경우 일정한 교육과정을 수료한 돌보미를 파견하는 서비스이다.파견된 돌보미는 장애아동에 대해 연 320시간 동안 학습·놀이활동안전․신변보호외출 지원응급조치 등의 서비스를 제공한다.소득기준 전국가구평균소득 100%이하(4인가구 기준 월4 155천원) 가정이면 신청가능하며건강보험료 본인부담금으로 계산할 경우 4인 가구 기준으로 직장가입자는 118 625원 이하지역가입자는 143 043원 이하가 이에 해당한다.이용희망자는 해당 거주지 읍․면․동 주민센터에 신청하면 되고 연중 신청이 가능하다.10년 중증 장애아동 돌보미 파견 서비스 이용현황을 보면이용아동의 연령은 만6～11세가 41%만12～17세가 37%를 차지하였으며이용사유는 양육보조(44%)직장근무(29%)여가활동(10%)의 순이었으며이용아동의 장애유형은 지적장애(51%)뇌병변장애(29%)자폐성장애(15%) 순인 것으로 나타났다.신규대상자는 1～2급 중증 장애아를 대상으로 선정하되장애아동 부모의 질병치료 등 급박한 지원 필요성에 대처할 수 있도록 긴급상황 발생에 대비하여 시ㆍ도 배정 사업량 중 10∼20% 긴급돌봄서비스*로 운영할 예정이다.* 긴급돌봄서비스: 주소득자의 사망가출행방불명구금화재가정폭력휴․폐업 등 긴급사유로 생계유지가 곤란한 가정의 장애아동에 대하여 지원하는 돌봄서비스보건복지부는 앞으로 서비스의 질을 높이고 서비스 대상을 지속적으로 확대하는 등 돌봄서비스의 혜택을 입는 가정을 늘리고 만족도도 높여나갈 계획이다.,2011-01-12
1887,보건복지부는 “약제비 본인부담률 인상방안이 확정된 것이 아님”을 밝힙니다.☞ 1월 12일자 연합뉴스 기사 “대형병원 약값 두배로 뛴다” 관련[기사 주요내용]대형병원 약값 두배로 뛴다.건정심은 상급종합병원의 약제비 본인부담률을 60%로종합병원은 50%로병원은 40%로 올리고 의원급은 본인부담률 30%를 그대로 유지하는 방안을 다수안으로 채택했다.복지부는 당초 약제비 본인부담률 차등화를 추진하면서 감기 등 경증환자가 대형병원을 이용하는 경우에 한정하려 했으나 건정심 논의 과정에서 모든 질환으로 적용 대상이 확대됐다.[보건복지부 해명내용]동 사항은 제도개선소위에서 현재 건정심에서 논의하여 확정된 사안이 아님을 밝힙니다.※ 제도개선소위는 의결기구가 아니며소위 의견은 건정심에서 의결하기 위한 참고사항임1월말 개최예정인 건정심에서 다양한 논의를 통해 최종적인 방안이 결정될 예정입니다.,2011-01-13
1886,보건복지부(장관 진수희)는 최근 한약재의 수급불균형으로 인하여 가격상승과 공급차질로 한방 병·의원 등에서 진료 및 처방·조제에 큰 불편을 겪고 있는 것으로 판단하고관련기관·단체와 협의를 거쳐 우선적으로 필요한 한약재의 긴급수입 여부를 결정하기로 했다.* 품목에 따라 2011년 1월기준 전년동기대비 당귀 273%산수유 189%오미자 100%상승이에 보건복지부는 농림수산식품부·식품의약품안전청 등 관련 정부기관과 생산·제조·유통·소비관련 단체로 구성된「한약재 수급조절 위원회」의 심의를 거친 후수입할 품목과 규모 등에 대한 대책마련과 신속한 시행으로 한약재 공급에 만전을 기하고범정부적인 물가안정대책에도 기여토록 할 계획이라고 밝혔다.※ 붙임 2 참고<한약재긴급수입결정배경>최근 한약재의 가격상승과 수급불균형 상황은 공급측면에서 이상기온에 따른 작황부진과 생산량 감소 요인 등*이 작용하고수요측면에서는 해당 한약재의 사용용도의 다변화유통구조상의 요인 등이 복합적으로 작용한 데에 기인한 것으로 보인다.한약재(또는 약용작물)는 국내시장규모는 약 7~8만 톤 내외로 이중 국내 생산분이 약 5~6만 톤을 차지하고 있고나머지는 수입에 의존하고 있는 실정이며 주요 수입지역인 중국에서도 작황부진과 수요증가로 가격이 상승하여 수입물량 확보에 애로를 겪고 있는 실정임특히 수급조절품목 중 구기자산수유오미자천마황기 등은 한약재 용도 이외에도 차(茶 ) 건강기능식품주류 등으로 사용되고 있고국내생산량이 부족한 상황에서 수입품에 대한 경쟁적인 물량확보로 해당품목이 의약품으로 우선 공급되지 못하면서 가격이 상승하고 있다.또한 생산농가나 해당 품목을 보유하고 있는 측에서는 가격이 추가적으로 오를 것으로 기대하여 시장출하 시기를 저울질하고 있어 가격상승을 더욱 부채질하는 악순환을 유발하는 것으로 보인다.한편그 동안 보건복지부는 국산한약재의 육종보호와 생산농가를 보호하기 위하여 “수급조절제도”를 운영하여 왔다.한약재 중 국내에서 생산량이 일정량 이상인 품목 14개 품목을 수급조절품목으로 정하면서 「한약재수급조절위원회」로 하여금 필요 시 국산한약재를 먼저 수매한 후 수입을 허용하도록 하여 왔다.* 수급조절품목: 구기자당귀맥문동백수오산수유시호오미자작약지황천궁천마택사황금황기,2011-01-13
